Year,Country,Life_evaluation,Conflit,Water_Access,population using the Internet,Coastline,Net_Migration,GDP_per_capita,HDI,GII,Freedom_Score,PM25,Suicide_Rate
2020,Iceland,7.554,0.0,99.9999964455788,99.5328,4.83,2498.0,60127.9393575616,0.965,0.041,94.0,5.10554827500189,12.94
2020,India,3.819,1.0,93.0977309081783,43.4054,0.21,-73806.0,1907.04251637669,0.652,0.441,71.0,48.3948115195574,13.01
2020,Indonesia,5.345,1.0,89.0851606060889,53.7265,2.85,-18743.0,3853.70288774146,0.71,0.429,61.0,17.8814994983985,1.38
2020,Iran,4.721,1.0,97.3960598410528,75.5699,0.15,-180680.0,3202.50003502169,0.775,0.483,17.0,32.2873733599003,3.4
2020,Iraq,4.854,1.0,98.3599044196543,53.6778,0.01,29858.0,4295.18945121228,0.68,0.569,31.0,38.1750699787954,2.86
2020,Ireland,7.085,0.0,97.0298506240387,91.9999,2.06,15746.0,86514.0706108754,0.948,0.066,97.0,8.17058601306707,8.62
2020,Israel,7.157,0.0,99.9999976530211,90.1273,1.31,16573.0,44575.5719045492,0.912,0.08,76.0,18.5982756348314,5.08
2020,Italy,6.483,0.0,99.9170340740928,70.4834,2.52,85281.0,32091.4866621366,0.899,0.048,89.0,14.6586386239905,6.77
2020,Jamaica,6.309,0.0,88.8977273219084,76.384,9.3,0.0,5299.04530804283,0.711,0.362,78.0,17.413637041591,1.56
2020,Japan,5.94,0.0,99.0783962742638,90.2195,7.87,42001.0,40028.7341726762,0.922,0.079,96.0,12.835201662985,17.16
2020,Jordan,4.395,0.0,99.1712730302314,78.4178,0.03,6745.0,4022.0401356135,0.743,0.442,37.0,28.7737639174179,0.66
2020,Kazakhstan,6.152,0.0,96.9217657494766,85.9426,0.0,-8716.0,8781.50797787648,0.826,0.182,23.0,20.0278724259165,16.99
2020,Kenya,4.607,1.0,62.318211896262,,0.09,-17111.0,1927.66459027849,0.6,0.533,48.0,24.3917906517518,5.59
2020,Kosovo,6.372,0.0,,,0.0,2815.0,4310.88963754863,,,56.0,,
2020,Kuwait,6.106,0.0,100.0,99.1059,2.8,-168379.0,25236.0755848941,0.837,0.16,36.0,53.7151434413218,2.19
2020,Kyrgyzstan,5.744,0.0,92.5873159897583,72.0,0.0,54704.0,1229.51766602907,0.7,0.363,39.0,24.3817252281764,6.93
2020,Lao PDR,5.03,0.0,85.8856322944911,54.0,0.0,-10305.0,2583.77730696131,0.616,0.464,14.0,22.3176670505669,3.96
2020,Latvia,6.032,0.0,98.63057400499,88.898,0.82,-3147.0,17564.2321549354,0.879,0.142,89.0,11.6020322023647,18.01
2020,Lebanon,4.584,0.0,92.6,82.0665,2.16,-47787.0,5561.19166950397,0.75,0.387,44.0,19.2310172881236,0.79
2020,Lesotho,3.512,0.0,75.7168396878056,43.6575,0.0,-3449.0,918.582574704447,0.537,0.548,63.0,23.4391013240086,33.38
2020,Liberia,4.625,0.0,76.193954779971,19.4126,0.52,-10107.0,616.787867006715,0.498,0.654,60.0,42.3616590279287,5.89
2020,Libya,5.41,1.0,95.2627789492743,87.5754,0.1,-694.0,6650.33810585348,0.688,0.262,9.0,32.9707065002742,4.96
2020,Lithuania,6.255,0.0,98.8922199280899,83.0555,0.14,19884.0,20428.6478157394,0.888,0.095,91.0,9.21893860360944,24.52
2020,Luxembourg,7.324,0.0,100.0,98.4596,0.0,6967.0,116860.02817236,0.916,0.048,98.0,8.67476189540246,9.69
2020,Madagascar,4.208,0.0,52.2020747813196,11.3547,0.82,-1480.0,450.771615201509,0.483,,61.0,12.7535199510191,6.3
2020,Malawi,3.6,0.0,69.8639475231257,13.8995,0.0,-2655.0,602.507478176106,0.512,0.579,62.0,23.6983194353464,7.07
2020,Malaysia,5.384,0.0,97.7301935332944,89.555,1.42,101907.0,9957.52626697613,0.81,0.182,52.0,16.1938532237922,4.26
2020,Maldives,5.198,0.0,99.6489940790337,79.0978,214.67,9642.0,7393.8886543933,0.73,0.325,40.0,12.0123911668511,1.93
2020,Mali,4.723,1.0,80.8342374526546,29.113,0.0,-14962.0,953.242943290974,0.414,0.605,41.0,56.7830489222988,4.05
2020,Malta,6.602,0.0,100.0,86.8588,62.28,6904.0,31823.4363934505,0.903,0.162,90.0,11.7226648774147,5.69
2020,Mauritania,4.227,0.0,71.7451315704303,27.4262,0.07,-1483.0,1795.76459566714,0.554,0.614,34.0,70.8224442103687,2.67
2020,Mauritius,6.049,0.0,99.8294531889086,67.7329,8.68,-5895.0,9135.84773751062,0.795,0.359,89.0,9.15296880580014,11.41
2020,Mexico,6.317,1.0,98.7408072689782,71.4902,0.47,-147456.0,8841.27075039868,0.763,0.368,62.0,14.9923440243315,6.36
