Year,Country,Life_evaluation,Conflit,Water_Access,population using the Internet,Coastline,Net_Migration,GDP_per_capita,HDI,GII,Freedom_Score,PM25,Suicide_Rate
2017,Afghanistan,3.632,1.0,65.142136058033,13.5,0.0,-71491.0,525.469770891619,0.496,0.679,24.0,65.8623470043896,3.56
2017,Albania,4.586,0.0,94.1020950646956,62.4,1.26,-14901.0,5006.36012951959,0.798,0.145,68.0,18.5552438171978,3.91
2017,Algeria,5.295,1.0,91.715636706346,47.6911,0.04,-14403.0,4554.66753957828,0.746,0.397,35.0,24.7521457818965,2.04
2017,Angola,3.795,1.0,61.7735122104541,26.0,0.13,77731.0,2790.71886869768,0.61,0.547,24.0,23.9591508117097,6.47
2017,Argentina,6.388,0.0,,74.2949,0.18,4931.0,14532.5009308511,0.861,0.321,82.0,13.9690174802422,9.03
2017,Armenia,4.321,0.0,99.420451960465,64.7449,0.0,-14180.0,3869.05373867752,0.785,0.254,45.0,34.0153569947094,3.21
2017,Australia,7.272,0.0,99.9699329598972,86.545,0.34,255023.0,54117.547718609,0.94,0.094,98.0,7.4285359593217,13.9
2017,Austria,7.139,0.0,99.9999980909991,87.9356,0.0,45478.0,47163.7425775142,0.922,0.071,95.0,12.1557592255042,15.5
2017,Azerbaijan,5.201,1.0,91.3319756877674,79.0,0.0,-11324.0,4147.1981423222,0.774,0.323,14.0,23.2421881518978,1.89
2017,Bahrain,6.105,0.0,99.9257139779112,95.8781,24.21,21958.0,24784.7693514607,0.874,0.235,12.0,61.237494601176,6.0
2017,Bangladesh,4.5,1.0,97.7594255729943,21.5,0.4,-1037176.0,1811.08221668646,0.633,0.541,47.0,58.3439766448258,3.09
2017,Belarus,5.483,0.0,99.0015077424337,74.4364,0.0,3337.0,5785.54491935194,0.828,0.109,20.0,15.7775132293532,18.95
2017,Belgium,6.927,0.0,100.0,87.6797,0.22,37981.0,44035.3239358548,0.94,0.056,95.0,12.7691577876359,18.4
2017,Belize,5.956,0.0,93.6193465760244,48.8771,1.68,1705.0,6071.85451846453,0.722,0.464,87.0,26.1751165590281,6.25
2017,Benin,4.141,0.0,67.3115299235489,18.7,0.11,3716.0,1054.97408066814,0.507,0.656,82.0,58.3879587239383,7.26
2017,Bhutan,5.082,0.0,97.8543901425613,54.3,0.0,287.0,3435.28804735662,0.656,0.347,55.0,33.8115150358203,5.34
2017,Bolivia,5.752,0.0,90.322518307567,43.8323,0.0,-9669.0,4048.40119739839,0.715,0.431,68.0,26.5418633872389,5.54
2017,Bosnia and Herzegovina,5.129,0.0,96.1569041351994,64.892,0.04,-30650.0,5345.01978766473,0.78,0.167,55.0,30.9018207776211,10.51
2017,Botswana,3.59,0.0,89.7870788598082,47.8587,0.0,-10916.0,7104.96401088027,0.704,0.459,72.0,19.9663232166838,10.76
2017,Brazil,6.419,1.0,98.1978808317894,67.4713,0.09,-156296.0,10080.5078722821,0.77,0.422,79.0,12.2193388464901,6.89
