Year,Country,Life_evaluation,Conflit,Water_Access,population using the Internet,Coastline,Net_Migration,GDP_per_capita,HDI,GII,Freedom_Score,PM25,Suicide_Rate
2015,Iraq,4.575,1.0,94.2475935647608,15.2,0.01,-22338.0,4440.14189252367,0.675,0.578,24.0,44.6439888371463,3.34
2015,Ireland,6.907,0.0,96.9380364717099,83.4948,2.06,13376.0,64250.1385181257,0.931,0.111,97.0,8.81158216131006,9.43
2015,Israel,7.267,0.0,100.0,77.3521,1.31,29735.0,36213.1041481958,0.902,0.103,80.0,22.1043027343095,4.51
2015,Italy,5.977,0.0,99.9170340740928,58.1417,2.52,39389.0,30639.8829751432,0.889,0.079,89.0,17.7600165229672,7.2
2015,Jamaica,5.51,0.0,90.5287295922396,42.2212,9.3,-10335.0,5339.30718256806,0.713,0.409,74.0,16.8646376023948,1.63
2015,Japan,5.921,0.0,98.9037767854609,91.058,7.87,168896.0,34960.6393843385,0.917,0.118,94.0,12.8685359282927,19.3
2015,Jordan,5.303,1.0,99.0291191427992,54.22,0.03,490844.0,4042.75678097555,0.743,0.477,36.0,32.1142375115077,0.8
2015,Kazakhstan,5.919,0.0,95.4785790078555,70.8299,0.0,-2011.0,10196.1226255982,0.819,0.217,24.0,22.5590495991917,21.6
2015,Kenya,4.356,1.0,58.1564256572864,16.5879,0.09,-95977.0,1489.11959777284,0.583,0.551,51.0,24.7760612569464,5.06
2015,Kosovo,5.401,0.0,,,0.0,-55524.0,3520.62850699375,,,52.0,,
2015,Kuwait,6.239,1.0,100.0,82.0,2.8,129695.0,29882.2126495698,0.832,0.3,37.0,64.5479644305319,1.91
2015,Kyrgyzstan,5.185,0.0,89.5744309454191,30.247,0.0,-5071.0,1105.65193844261,0.695,0.383,38.0,29.7484121402712,10.02
2015,Lao PDR,4.876,0.0,77.1470405122433,18.2,0.0,-12991.0,2121.01339097363,0.604,0.498,12.0,20.1670988613747,4.69
2015,Latvia,5.56,0.0,98.4511105601359,79.2006,0.82,-10826.0,13321.9753140616,0.859,0.225,85.0,13.6554000536401,21.68
2015,Lebanon,5.129,1.0,91.1880596973545,74.0,2.16,-239829.0,7714.1099998804,0.763,0.424,44.0,20.6861467732003,0.81
2015,Liberia,3.622,0.0,72.7524847164664,10.0,0.52,-15182.0,692.590082351257,0.48,0.664,56.0,51.1180873244019,5.8
2015,Libya,5.615,1.0,93.8980725281649,,0.1,-7660.0,7458.48917756374,0.728,0.268,23.0,36.08680012119,5.92
2015,Lithuania,5.813,0.0,96.6540744092519,71.3781,0.14,-22560.0,14269.8039878287,0.869,0.138,91.0,11.3028578201847,34.49
2015,Luxembourg,6.871,0.0,99.9999971975971,96.3767,0.0,11377.0,105462.012584423,0.913,0.068,98.0,10.3915303158858,12.34
2015,Madagascar,3.695,0.0,48.258173464398,4.17397,0.82,-2594.0,445.320069480568,0.501,,52.0,16.0777176618248,5.8
2015,Malawi,4.156,0.0,65.9763340121013,6.0,0.0,-6471.0,539.605363240686,0.504,0.609,61.0,25.0076393017599,6.49
2015,Malaysia,6.005,0.0,97.4227111540385,71.0641,1.42,187663.0,9648.6797937523,0.8,0.233,46.0,16.9297330913892,4.79
2015,Mali,4.073,1.0,73.4442818917146,10.33,0.0,-48872.0,838.11986940103,0.413,0.646,44.0,74.1479908356132,4.25
2015,Malta,6.488,0.0,99.9999976305003,75.96,62.28,9588.0,25529.6813337717,0.892,0.189,97.0,13.6814730924333,7.03
2015,Mauritania,4.201,0.0,63.916470728636,17.6,0.07,-3019.0,1554.94897871782,0.551,0.624,31.0,83.0276343912381,2.73
2015,Mauritius,5.648,0.0,99.7089459082034,50.1393,8.68,-3645.0,9630.5437837507,0.792,0.373,90.0,9.13027374403697,8.36
2015,Mexico,6.778,1.0,97.3531385567766,57.431,0.47,-291044.0,10021.2386118827,0.773,0.379,64.0,19.4864853369113,5.61
2015,Mongolia,4.907,0.0,79.2523120738023,22.5,0.0,4307.0,3838.92126989984,0.753,0.336,86.0,33.6018162552522,18.63
2015,Montenegro,5.161,0.0,97.7154742169306,68.1198,,-4863.0,6421.00307345999,0.839,0.145,71.0,22.5226135295586,12.96
2015,Morocco,5.151,0.0,82.0055254325952,57.08,0.41,-81248.0,3146.24780273438,0.659,0.469,42.0,25.6535487891636,3.57
2015,Myanmar,4.395,1.0,73.5840283312627,10.9,0.28,-94108.0,1166.73305547935,0.566,0.495,25.0,29.9150539220144,3.12
2015,Namibia,4.574,0.0,82.9710417542827,25.6879,0.19,12755.0,4774.10650865775,0.63,0.482,76.0,22.11922822913,9.52
2015,Nepal,4.793,0.0,88.7026979901049,17.5816,0.0,-221062.0,875.543635474862,0.575,0.511,51.0,70.9361955250807,10.63
2015,Netherlands,7.339,0.0,99.9999977623031,91.7241,1.09,55585.0,45793.8135434697,0.94,0.034,99.0,13.1341450114978,11.78
2015,New Zealand,7.334,0.0,100.0,85.2,5.63,70870.0,38665.3723018158,0.934,0.136,97.0,6.57020164227168,11.94
2015,Nicaragua,5.992,0.0,,19.7043,0.7,-24353.0,2074.45620634731,0.679,0.431,54.0,20.8100394575554,4.72
2015,Niger,3.856,1.0,47.3180912197977,2.47622,0.0,17051.0,485.662574175279,0.374,0.659,56.0,107.144665250434,4.52
2015,Nigeria,4.875,1.0,68.1220021164846,22.5,0.09,-116162.0,2585.73360671797,0.53,0.681,43.0,77.1229282609024,4.46
2015,North Cyprus,5.771,,,,,,,,,79.0,,
2015,North Macedonia,5.121,0.0,97.6529269300646,70.3802,0.0,-23010.0,5262.68671928674,0.795,0.162,60.0,31.8724776060607,5.41
2015,Norway,7.498,0.0,99.9999975725988,96.8103,7.77,30242.0,74809.9658049898,0.959,0.04,100.0,6.75214227846257,11.92
2015,Pakistan,5.132,1.0,89.6158196961384,11.0,0.13,-2172162.0,1380.47020838317,0.527,0.563,42.0,68.0068767608943,6.41
2015,Panama,6.701,0.0,92.8686371033942,51.2054,3.18,8648.0,14082.6548434996,0.803,0.419,82.0,14.7706187901647,2.76
2015,Paraguay,5.538,0.0,93.8962871621524,49.7163,0.0,-16834.0,5879.33792308762,0.737,0.452,65.0,10.4338184152061,6.54
2015,Peru,5.743,0.0,90.4146720652742,40.8526,0.19,2421.0,6231.71150338894,0.768,0.391,71.0,32.8751693157181,0.96
2015,Philippines,5.279,1.0,92.2815392767777,36.9,12.1,-390702.0,2909.85818010301,0.69,0.403,63.0,19.7079275985218,3.15
2015,Poland,5.835,0.0,94.9696427851433,67.997,0.16,3887.0,12637.5220324406,0.879,0.133,93.0,22.4139830731908,15.85
2015,Portugal,5.123,0.0,99.1816068105742,68.6329,1.94,-3209.0,19215.7813014347,0.857,0.083,97.0,9.64253451834766,13.25
2015,Puerto Rico,7.039,,99.4254497570333,63.4663,3.63,-42912.0,29242.041465085,,,89.0,6.74532317404656,6.33
2015,Qatar,6.375,0.0,99.9459484654924,92.8848,4.92,177467.0,68985.2433380102,0.86,0.657,28.0,97.7000280042596,7.54
2015,Republic of Korea,5.835,0.0,99.4085089495638,89.8963,2.45,276427.0,30171.7906545222,0.914,0.067,84.0,26.2899620146574,28.23
2015,Republic of Moldova,5.897,0.0,,69.0,0.0,-59399.0,2749.55137054338,0.759,0.234,63.0,18.1478989162811,14.87
2015,Romania,5.528,0.0,99.9999977589851,55.7632,0.09,-35751.0,8977.01748158196,0.823,0.29,83.0,17.4955175712912,11.52
2015,Russian Federation,5.856,1.0,96.6488882039926,70.0992,0.22,384756.0,9277.7138671875,0.833,0.206,23.0,12.9392509421972,31.12
2015,Rwanda,3.515,0.0,56.2151798036552,12.5,0.0,-21862.0,733.998629882494,0.525,0.42,25.0,31.2574810856465,7.84
2015,Saudi Arabia,6.379,1.0,99.054985329852,69.6162,0.13,465292.0,23256.1549553531,0.851,0.301,10.0,65.6121801282607,0.9
2015,Senegal,4.219,0.0,77.649320243194,21.7,0.27,34387.0,1218.00613555438,0.509,0.528,78.0,70.740985096638,7.02
2015,Serbia,5.177,0.0,93.2319494038819,65.317,0.0,-18789.0,5820.3215576888,0.802,0.155,80.0,27.8632692496949,17.12
2015,Sierra Leone,4.635,0.0,57.5692588907449,6.34442,0.56,-356.0,964.575980888989,0.432,0.632,65.0,51.8061671080408,5.53
2015,Singapore,6.739,0.0,100.0,79.013,27.85,41852.0,55645.6068614606,0.935,0.05,51.0,17.1833032960407,8.72
2015,Slovakia,6.078,0.0,99.7871905460043,77.6347,0.0,2549.0,16442.0760860018,0.861,0.191,90.0,19.1867476350431,11.21
2015,Slovenia,5.768,0.0,99.6144673134653,73.0987,0.23,712.0,20697.2748530619,0.909,0.062,91.0,17.7209260643327,21.0
2015,Somalia,5.44,1.0,54.0545936900229,1.76,0.47,-17178.0,445.583080073396,,,2.0,24.732373356369,8.0
2015,Somaliland Region,5.057,,,,,,,,,46.0,,
2015,South Africa,4.459,0.0,92.2766813341795,51.9191,0.23,641150.0,6112.27382485974,0.722,0.425,81.0,24.5964053006527,20.74
2015,South Sudan,3.832,1.0,40.2538150385171,3.0,0.0,-159822.0,1080.14718624765,0.317,,15.0,38.2593644496253,5.59
2015,Spain,6.361,0.0,99.9267194862736,78.6896,0.98,-1979.0,25982.4416197775,0.895,0.074,96.0,11.2555313002962,7.97
2015,Sri Lanka,4.415,0.0,87.8430484990773,15.26,2.04,-29797.0,4057.7158346231,0.769,0.378,41.0,17.9117046245301,14.8
2015,State of Palestine,4.754,0.0,99.2037493504784,56.7,,-22903.0,3272.15432360708,0.712,,31.0,30.4615510423627,0.76
2015,Sudan,4.139,1.0,56.2519336312621,,0.03,66476.0,1292.37963867188,0.498,0.577,6.0,61.1105056197826,3.5
2015,Suriname,6.269,0.0,95.747692023521,42.7638,0.24,-967.0,8813.61705392067,0.718,0.442,77.0,27.4211368815622,26.13
2015,Sweden,7.291,0.0,99.6710064082341,90.6102,0.72,80534.0,51188.1652120493,0.945,0.038,99.0,6.30260504424704,15.15
2015,Switzerland,7.509,0.0,100.0,87.4791,0.0,71876.0,83806.4476003837,0.957,0.038,96.0,11.7226082380351,15.05
2015,Syria,3.069,1.0,93.3313690922038,29.9798,0.1,-827496.0,847.731631942565,0.549,0.484,-1.0,26.9795023656779,0.61
2015,Taiwan Province of China,6.379,0.0,,,4.35,,,,,88.0,,
2015,Tajikistan,4.996,0.0,78.4172891677318,18.98,0.0,-7660.0,956.916310930656,0.658,0.335,22.0,45.5749888542868,2.84
2015,Tanzania,3.666,0.0,50.6761681803936,10.0,0.15,201495.0,939.127319335938,0.52,0.536,63.0,25.1682619442571,4.03
2015,Thailand,6.474,1.0,98.4945735276121,39.3161,0.63,32500.0,5688.85335397884,0.788,0.403,33.0,28.1544413826202,11.07
2015,Togo,3.303,0.0,59.5058666846818,7.12,0.1,-1976.0,751.051987587248,0.523,0.582,47.0,67.316079169015,9.81
2015,Trinidad and Tobago,6.168,0.0,98.0862562464858,65.1,7.06,-575.0,19887.2327716498,0.808,0.288,81.0,26.2592962743436,11.84
2015,Tunisia,5.045,1.0,93.0017471400427,46.5,0.7,-25229.0,4014.94773686432,0.728,0.265,79.0,23.6344412527314,2.59
2015,Turkmenistan,5.658,0.0,96.9223218117375,14.9968,0.0,9936.0,5759.497903834,0.725,,6.0,23.6762817457625,7.55
2015,Türkiye,5.389,1.0,95.1990408276222,53.745,0.92,1063140.0,11064.6494504662,0.821,0.332,55.0,24.5603763797256,3.19
2015,Uganda,3.739,0.0,48.0912598324733,5.8,0.0,-62366.0,862.934610355811,0.547,0.539,36.0,36.4158643204587,4.59
2015,Ukraine,4.324,1.0,93.3187311569397,48.8846,0.46,-21992.0,2094.47387695313,0.778,,62.0,17.7919818389331,22.41
2015,United Arab Emirates,6.573,0.0,99.927750524332,90.5,1.59,342468.0,44910.334995523,0.857,0.114,21.0,48.347575903809,2.47
2015,United Kingdom,6.725,0.0,100.0,92.0003,5.08,347839.0,45255.3449216209,0.931,0.129,97.0,10.4602728529493,8.62
2015,United States,7.104,1.0,99.4293350987693,74.5542,0.21,1722127.0,56572.9188996063,0.928,0.217,92.0,8.19074183499752,14.42
2015,Uruguay,6.545,0.0,99.1119536315353,64.5708,0.37,-4157.0,17125.9016800298,0.818,0.29,98.0,10.4692129562066,18.73
2015,Uzbekistan,5.987,0.0,94.007820761431,42.8,0.0,-16545.0,2803.19018021751,0.707,0.276,4.0,37.8356286365777,12.25
2015,Venezuela,6.084,1.0,94.5712750091323,58.0,0.31,-77417.0,4103.1384987005,0.768,0.492,35.0,19.2951554205004,6.12
2015,Viet Nam,5.061,0.0,92.3918615614749,45.0,1.05,-4888.0,2577.56885340113,0.717,0.339,20.0,19.377014054477,7.64
2015,Yemen,3.724,1.0,59.8822273662307,24.0854,0.36,-9883.0,1362.1738120601,0.475,0.824,25.0,44.0661314855842,4.71
2015,Zambia,4.795,0.0,63.73489906676,8.8,0.0,16261.0,1295.87788680068,0.565,0.561,60.0,25.6767422937407,5.7
2015,Zimbabwe,4.193,0.0,67.3315481450838,22.7428,0.0,-162220.0,1387.12632595026,0.567,0.533,28.0,23.1038790684558,14.48
