Year,Country,Life_evaluation,Conflit,Water_Access,population using the Internet,Coastline,Net_Migration,GDP_per_capita,HDI,GII,Freedom_Score,PM25,Suicide_Rate
2016,Denmark,7.522,0.0,99.9999998039442,96.9678,16.97,33391.0,54500.9260410217,0.951,0.033,98.0,9.23431703209402,10.82
2016,Dominican Republic,5.23,0.0,96.1415849688893,63.8709,2.64,-36219.0,7160.44200982307,0.766,0.452,70.0,19.2491722418682,6.3
2016,Ecuador,6.008,0.0,90.3944152289936,54.0629,0.79,35461.0,5917.63771271481,0.761,0.386,59.0,20.7399169622061,8.83
2016,Egypt,4.735,1.0,97.8534422131452,41.2481,0.24,-71604.0,3270.6287768197,0.713,0.412,27.0,61.4577552982506,0.94
2016,El Salvador,6.003,0.0,87.1729025989856,28.9971,1.46,-47491.0,3901.34014965811,0.666,0.37,69.0,22.7554051143461,10.17
2016,Estonia,5.611,0.0,99.8450343236061,87.2402,8.39,1081.0,18666.3736521706,0.89,0.119,94.0,6.87835279660374,15.05
2016,Ethiopia,4.46,1.0,43.569746379878,15.3669,0.0,115823.0,641.651523286233,0.463,0.524,15.0,30.9271256840247,5.33
2016,Finland,7.469,0.0,99.9999998933781,87.7036,0.37,17321.0,43451.2562442158,0.94,0.05,100.0,5.27813456745499,15.29
2016,France,6.442,1.0,100.0,79.2698,0.63,15548.0,37024.2157133669,0.905,0.092,91.0,10.508154814077,14.63
2016,Gabon,4.465,0.0,86.606465035897,48.0523,0.33,7398.0,6677.07003901644,0.724,0.531,34.0,29.7679660664056,9.42
2016,Georgia,4.286,0.0,96.2306438542473,58.4593,0.44,-10588.0,4143.40125686315,0.809,0.321,64.0,19.3139668885259,4.55
2016,Germany,6.951,1.0,99.9999994713636,84.1652,0.67,517480.0,42948.9381932694,0.949,0.083,95.0,11.7806958987308,12.99
2016,Ghana,4.12,0.0,81.6651456164371,28.0,0.23,7009.0,1912.47991339951,0.59,0.543,83.0,62.8889642906448,5.48
2016,Greece,5.227,0.0,99.9999968642708,69.0879,10.37,10484.0,17919.2426377048,0.884,0.129,83.0,15.7750345686768,4.6
2016,Guatemala,6.454,0.0,91.4122081124135,34.5093,0.37,-30980.0,4060.13784737643,0.642,0.508,54.0,25.2167964925021,5.55
2016,Guinea,3.507,0.0,64.3935453016882,13.1,0.13,-14189.0,711.996509782316,0.482,,40.0,49.6336310986966,4.96
2016,Haiti,3.603,0.0,67.9200663191655,22.8,6.38,-33879.0,1318.40268167953,0.555,0.84,41.0,20.5277983755891,7.88
2016,Honduras,5.181,0.0,92.8158871236421,29.5282,0.73,-6681.0,2307.34468351082,0.616,0.428,45.0,22.8829846790784,2.93
2016,Hong Kong SAR of China,5.472,,99.8435678591627,87.4794,67.12,10262.0,43734.1980702999,0.94,,63.0,,
2016,Hungary,5.324,0.0,98.6679484290121,79.2594,0.0,68.0,13215.8605277789,0.851,0.261,79.0,16.2389389235353,18.82
2016,Iceland,7.504,0.0,100.0,98.24,4.83,4128.0,62854.0906407932,0.959,0.052,100.0,5.27717772615425,11.81
2016,India,4.315,1.0,90.4158282525921,16.5,0.21,81248.0,1707.50892912243,0.644,0.484,77.0,75.7890035327013,14.62
2016,Indonesia,5.262,0.0,87.6849895715078,25.4474,2.85,-28991.0,3521.46943457574,0.705,0.471,65.0,19.1310042759597,1.59
2016,Iran,4.692,1.0,96.8883841344681,53.2268,0.15,66630.0,5710.59947089104,0.791,0.47,17.0,37.4838145441593,4.72
2016,Iraq,4.497,1.0,95.1361722839903,19.9,0.01,-113980.0,4334.42096404188,0.676,0.558,27.0,42.3367851899463,3.31
2016,Ireland,6.977,0.0,96.9569278147002,83.5,2.06,18967.0,64129.5571542383,0.936,0.093,96.0,8.11019374827621,9.63
2016,Israel,7.213,0.0,100.0,79.6531,1.31,24308.0,37671.5389138798,0.905,0.1,80.0,18.8170113677762,5.13
2016,Italy,5.964,0.0,99.9170340740928,61.3243,2.52,84568.0,31391.5692898108,0.894,0.074,89.0,15.7011486972657,6.62
2016,Jamaica,5.311,0.0,90.2061439128139,44.3669,9.3,-10335.0,5302.29553353854,0.714,0.399,75.0,15.9558447798912,1.61
2016,Japan,5.92,0.0,98.9387006832215,93.1827,7.87,314732.0,39375.4731620781,0.918,0.104,96.0,12.799061198144,17.67
2016,Jordan,5.336,1.0,99.0560992908943,56.15,0.03,31046.0,3986.71677010853,0.745,0.442,36.0,28.3754804489745,0.82
2016,Kazakhstan,5.819,0.0,95.7465813403663,74.5877,0.0,9478.0,7475.56688689424,0.82,0.212,24.0,22.7637525232887,19.94
2016,Kenya,4.553,1.0,58.9933330324144,16.6,0.09,-29728.0,1554.12610314423,0.594,0.547,51.0,24.0211862534612,4.98
2016,Kosovo,5.279,0.0,,,0.0,-8937.0,3759.44959067104,,,52.0,,
2016,Kuwait,6.105,0.0,100.0,85.6,2.8,105818.0,27323.6890735517,0.836,0.284,36.0,59.2319560603482,1.85
2016,Kyrgyzstan,5.004,0.0,90.1919244806244,40.5,0.0,1187.0,1103.27489428412,0.7,0.37,38.0,29.0193222002259,9.05
2016,Latvia,5.85,0.0,98.4869768488799,79.8421,0.82,-12327.0,13838.5266823272,0.864,0.212,86.0,12.6030729844024,21.04
2016,Lebanon,5.225,1.0,91.6461184176367,76.11,2.16,-247921.0,8089.012088155,0.767,0.421,43.0,19.360236111926,0.76
2016,Lesotho,3.808,0.0,73.4272764061932,32.4539,0.0,-6766.0,992.491840678465,0.526,0.565,67.0,25.3734080229079,26.73
2016,Liberia,3.533,0.0,73.4532574499597,15.7,0.52,-26796.0,714.613063145659,0.485,0.662,61.0,48.301426780699,5.83
2016,Libya,5.525,1.0,94.1710138123867,,0.1,-5081.0,7525.80299308216,0.725,0.269,20.0,38.1668032978199,5.62
2016,Lithuania,5.902,0.0,97.1276074784164,74.3766,0.14,-30612.0,14934.2702840428,0.875,0.139,91.0,10.2329418108878,32.34
2016,Luxembourg,6.863,0.0,99.999999435156,98.1367,0.0,12760.0,106899.293549552,0.916,0.063,98.0,9.61318538725802,10.22
2016,Madagascar,3.644,0.0,49.0575914521926,4.71366,0.82,-2687.0,453.970714522463,0.501,,56.0,16.138736457425,5.89
2016,Malawi,3.97,0.0,66.7575071708792,6.3,0.0,3505.0,450.506105510719,0.506,0.603,64.0,24.9604610605181,6.63
2016,Malaysia,6.084,0.0,97.4883578339003,78.7883,1.42,222141.0,9476.53409809923,0.805,0.224,45.0,16.3864419259472,4.89
2016,Mali,4.19,1.0,74.9530465324724,14.0,0.0,-30251.0,872.468587171653,0.411,0.671,45.0,66.1872302945193,4.21
2016,Malta,6.527,0.0,99.9999985454062,78.0751,62.28,8624.0,26459.0770929988,0.891,0.188,96.0,12.5325633579629,6.01
2016,Mauritania,4.292,0.0,65.4850065623498,19.2328,0.07,-3008.0,1565.76575722696,0.548,0.619,30.0,76.5480652857383,2.75
2016,Mauritius,5.629,0.0,99.7328674353139,52.1913,8.68,-4483.0,10095.1225574156,0.795,0.37,90.0,8.98829540881102,8.33
2016,Mexico,6.578,1.0,97.6369085403618,59.5404,0.47,-304472.0,9097.92397674769,0.778,0.37,65.0,18.8449182383899,5.51
2016,Mongolia,4.955,0.0,79.9910274586386,22.2658,0.0,5633.0,3619.90026383792,0.759,0.331,86.0,34.394850770545,18.48
2016,Montenegro,5.237,0.0,97.9838031663894,69.8816,,-5274.0,6968.01539365317,0.836,0.124,70.0,20.7818361159159,12.72
2016,Morocco,5.235,0.0,83.2267677813963,58.2712,0.41,-39302.0,3140.85546875,0.665,0.453,41.0,24.7545943744621,3.46
2016,Mozambique,4.55,1.0,50.2743318960673,7.0,0.31,-43398.0,441.489734819071,0.46,0.513,56.0,21.069117727762,11.92
2016,Myanmar,4.545,1.0,75.5592746825868,16.0,0.28,-87907.0,1229.19713491328,0.574,0.512,28.0,31.1703866445543,3.1
2016,Namibia,4.574,0.0,83.3709791418252,31.0333,0.19,14002.0,4395.68776162376,0.634,0.471,77.0,21.0604148441707,8.02
2016,Nepal,4.962,0.0,89.2751913988418,20.7,0.0,-341748.0,877.256454696737,0.58,0.512,51.0,72.4074854195922,10.36
2016,Netherlands,7.377,0.0,99.9999992507495,90.411,1.09,88743.0,46808.5291492503,0.941,0.031,99.0,11.9585215795702,11.83
2016,New Zealand,7.314,0.0,99.9999978251524,86.5,5.63,75512.0,40113.7195382428,0.938,0.126,98.0,6.63410190310228,12.47
2016,Nicaragua,6.071,0.0,,24.5718,0.7,-23076.0,2131.68704828322,0.684,0.424,54.0,19.6627564192395,4.85
2016,Niger,4.028,1.0,48.0001316756614,4.32276,0.0,14833.0,502.706475406446,0.38,0.657,52.0,104.911460730569,4.49
2016,Nigeria,5.074,1.0,69.7405688273521,24.1,0.09,75265.0,2070.4127339595,0.532,0.679,48.0,65.4340626973271,4.43
2016,North Cyprus,5.81,,,,,,,,,79.0,,
2016,North Macedonia,5.175,0.0,97.7315020702952,72.1568,0.0,-24144.0,5598.48622617967,0.8,0.162,57.0,30.0799243464009,5.88
2016,Norway,7.537,0.0,99.9999982841092,97.2982,7.77,26417.0,70867.3609970749,0.962,0.034,100.0,6.23059189808068,12.23
2016,Pakistan,5.269,1.0,89.7707150440618,12.3854,0.13,-2290411.0,1424.69161195897,0.535,0.563,41.0,68.5228297189002,6.39
2016,Panama,6.452,0.0,93.188819816336,54.0,3.18,10109.0,14832.3611652459,0.81,0.416,83.0,13.8724498973293,3.09
2016,Paraguay,5.493,1.0,94.939272291061,53.4041,0.0,-16737.0,5775.15963399596,0.737,0.44,64.0,10.4105012225018,5.78
2016,Peru,5.715,0.0,91.0088509037893,45.4617,0.19,96740.0,6217.03599995447,0.775,0.37,71.0,33.739432290958,1.42
2016,Philippines,5.43,1.0,92.6811507144986,39.2,12.1,-309251.0,2985.19564024046,0.69,0.394,65.0,19.9069716374648,3.22
2016,Poland,5.973,0.0,94.4224326184484,73.3007,0.16,-5675.0,12464.0110508476,0.884,0.131,93.0,21.2485092459447,13.81
2016,Portugal,5.195,0.0,99.1892660271038,70.4236,1.94,-775.0,19980.2808866516,0.859,0.081,97.0,8.83773210008347,11.38
2016,Qatar,6.375,0.0,99.9520947049551,95.1247,4.92,119725.0,61253.6217997091,0.861,0.649,27.0,83.6854921169063,7.69
2016,Republic of Korea,5.838,0.0,99.4799417852994,92.843,2.45,91568.0,30832.0628072516,0.918,0.061,83.0,26.6704344134095,27.06
2016,Republic of Moldova,5.838,0.0,,71.0,0.0,-51642.0,2847.08794770479,0.763,0.226,60.0,17.0561198558818,14.76
2016,Romania,5.825,0.0,99.99999889392,59.504,0.09,-33073.0,9404.54005870715,0.823,0.297,83.0,16.5983385295736,10.31
2016,Russian Federation,5.963,1.0,96.6715881856809,73.0914,0.22,447645.0,8663.158203125,0.835,0.196,22.0,12.4784655225055,30.2
2016,Rwanda,3.471,1.0,56.7706115569257,14.6,0.0,-24474.0,729.519133812945,0.534,0.413,24.0,31.6862299869281,7.94
2016,Saudi Arabia,6.344,1.0,99.0534091692416,74.8793,0.13,-26997.0,22267.7217050387,0.86,0.297,10.0,57.2721294327821,0.91
2016,Senegal,4.535,0.0,78.8258139339832,25.6648,0.27,29498.0,1266.43957151587,0.516,0.51,78.0,62.2452907130405,7.05
2016,Serbia,5.395,0.0,93.5956537011763,67.0568,0.0,-18322.0,5982.37030126471,0.806,0.145,78.0,25.5339499000416,15.96
2016,Sierra Leone,4.709,0.0,58.7374466065884,11.7732,0.56,4657.0,844.416411175476,0.441,0.622,65.0,48.7036743850653,5.88
2016,Singapore,6.572,0.0,100.0,84.4523,27.85,13737.0,57005.5887176547,0.934,0.048,51.0,15.900294890346,8.44
2016,Slovakia,6.098,0.0,99.7875130290361,80.4759,0.0,3487.0,16636.0769133073,0.864,0.192,89.0,17.8788004543361,9.49
2016,Slovenia,5.758,0.0,99.6094831744078,75.4985,0.23,1195.0,21447.8377796036,0.914,0.057,92.0,16.4517774590328,18.81
2016,Somalia,5.151,1.0,56.284978016248,1.88,0.47,124017.0,460.928490585175,,,2.0,25.3011395270495,7.97
2016,South Africa,4.829,0.0,92.0633898282653,54.0,0.23,-879235.0,5651.20585165749,0.722,0.411,79.0,24.1476891116721,19.58
2016,South Sudan,3.591,1.0,40.1939250394891,3.5,0.0,-654225.0,,0.297,,14.0,35.2985387463615,5.72
2016,Spain,6.403,0.0,99.9265065763433,80.5613,0.98,106474.0,26755.6061149398,0.9,0.07,95.0,10.338836110853,7.9
2016,Sri Lanka,4.44,0.0,88.13156471936,22.19,2.04,-18388.0,4149.19190775593,0.772,0.363,55.0,19.521371968942,15.1
2016,State of Palestine,4.775,0.0,99.3094975837185,59.9,,-22774.0,3527.61382413178,0.717,,30.0,26.5563697979811,0.65
2016,Sudan,4.139,1.0,57.2176665079602,14.1,0.03,84728.0,1033.21594238281,0.502,0.579,6.0,59.3119232873813,3.45
2016,Sweden,7.284,0.0,99.6830482298688,89.6509,0.72,119234.0,51703.5088332851,0.947,0.036,100.0,5.69783329212579,14.02
2016,Switzerland,7.494,0.0,99.9999985540874,89.1347,0.0,71009.0,82153.0745447889,0.959,0.038,96.0,10.6566460014216,14.16
2016,Syria,3.462,1.0,93.4743194436067,31.8696,0.1,-124063.0,656.3490586313,0.552,0.477,-1.0,25.5706170226563,0.58
2016,Taiwan Province of China,6.422,0.0,,,4.35,,,,,89.0,,
2016,Tajikistan,5.041,0.0,80.0192106177573,20.47,0.0,-8210.0,788.710481734485,0.661,0.305,16.0,44.7655503683053,2.81
2016,Tanzania,3.349,0.0,52.2258564710625,13.5042,0.15,152194.0,953.0107421875,0.52,0.528,60.0,25.3938175391915,4.13
2016,Thailand,6.424,1.0,98.7563664509808,47.505,0.63,112978.0,5833.57715617098,0.792,0.394,32.0,30.3985996204755,11.87
2016,Togo,3.495,0.0,60.0753126449292,11.31,0.1,-1979.0,772.581357620609,0.528,0.586,48.0,60.2898429310496,9.98
2016,Trinidad and Tobago,6.168,0.0,98.2152623526831,67.8,7.06,-86.0,17449.1538801956,0.806,0.281,81.0,25.2326491282107,13.06
2016,Tunisia,4.805,1.0,93.4329020352708,49.6,0.7,-23827.0,3847.80354448809,0.733,0.252,79.0,24.8089216632322,2.53
2016,Turkmenistan,5.822,0.0,97.4211611367234,17.9903,0.0,13365.0,5686.98040962764,0.729,,4.0,23.1774931174981,7.3
2016,Türkiye,5.5,1.0,95.3562997823,58.3477,0.92,352063.0,10984.3643169061,0.826,0.324,53.0,23.83379270795,3.35
2016,Uganda,4.081,1.0,49.7026063632453,5.9,0.0,123379.0,752.696571725656,0.553,0.534,36.0,35.1867637433366,4.6
2016,Ukraine,4.096,1.0,93.3513783452098,53.001,0.46,-31340.0,2158.46118164063,0.78,,61.0,16.2426825956045,21.34
2016,United Arab Emirates,6.648,0.0,99.9516742010968,90.6,1.59,195317.0,42721.0999383185,0.861,0.104,20.0,43.0819708202795,2.38
2016,United Kingdom,6.714,0.0,99.9999991226354,94.7758,5.08,324649.0,41257.9085545556,0.934,0.124,95.0,10.0359721133567,8.25
2016,United States,6.993,0.0,99.509898178586,85.5444,0.21,1889129.0,57638.1018367192,0.929,0.214,90.0,7.40835009300858,14.63
2016,Uruguay,6.454,0.0,99.240133418196,66.4,0.37,-3506.0,17009.7584207276,0.821,0.284,98.0,10.2628739093634,21.28
2016,Uzbekistan,5.971,0.0,94.4080443889354,46.7913,0.0,-14839.0,2753.37951427589,0.714,0.267,3.0,37.5481850195136,12.32
2016,Venezuela,5.25,1.0,94.3941801491749,60.0,0.31,-283270.0,3670.15737848208,0.761,0.509,35.0,18.8450274280702,10.49
2016,Viet Nam,5.074,0.0,93.1077859229268,53.0,1.05,167652.0,2735.0604380416,0.723,0.327,20.0,20.3304456216218,7.6
2016,Yemen,3.593,1.0,61.5348134587161,24.5792,0.36,-6492.0,975.359417003225,0.467,0.824,17.0,40.7241168220245,4.86
2016,Zambia,4.514,0.0,64.8350544845437,10.3,0.0,25860.0,1239.08527877713,0.565,0.536,60.0,26.1659103128843,5.53
2016,Zimbabwe,3.875,0.0,67.2786727528728,23.12,0.0,-140181.0,1408.13945253431,0.57,0.529,32.0,22.5706982027694,15.08
