Year,Country,Life_evaluation,Conflit,Water_Access,population using the Internet,Coastline,Net_Migration,GDP_per_capita,HDI,GII,Freedom_Score,PM25,Suicide_Rate
2019,Afghanistan,2.56690001487732,1.0,69.8226976480641,17.6,0.0,9159.0,496.6025042585,0.507,0.676,27.0,58.3308722306744,3.53
2019,Albania,4.88269996643066,0.0,94.758223221518,68.5504,1.26,-23094.0,6069.43903131027,0.805,0.131,68.0,15.70470712234,3.78
2019,Algeria,5.00509977340698,0.0,91.9998016191508,55.7907,0.04,-27786.0,4468.45341883656,0.753,0.385,34.0,24.3886086444981,2.05
2019,Argentina,5.97469997406006,0.0,,79.947,0.18,5397.0,9955.97478680428,0.861,0.283,84.0,14.3996238920365,9.28
2019,Armenia,4.67679977416992,0.0,99.4591789118501,66.5439,0.0,-14330.0,4597.22887399548,0.796,0.216,51.0,32.6618235324139,2.7
2019,Australia,7.22279977798462,0.0,99.9698532048744,93.6099,0.34,207142.0,55194.7585097428,0.947,0.079,98.0,9.33099031566264,13.98
2019,Austria,7.29419994354248,0.0,99.9999997360902,87.7522,0.0,41090.0,49885.9947355204,0.928,0.052,93.0,11.4645937760057,14.58
2019,Azerbaijan,5.16480016708374,0.0,93.2188338102912,81.1,0.0,384.0,4805.75371765917,0.78,0.314,11.0,22.023834941184,1.83
2019,Bahrain,6.22730016708374,0.0,99.921837339959,99.7015,24.21,-31967.0,27259.7438599327,0.894,0.191,12.0,59.9655174851019,5.37
2019,Bangladesh,4.83279991149902,0.0,98.1043633059551,30.4,0.4,-1016796.0,2129.79896954606,0.656,0.52,41.0,50.3645265388691,3.08
2019,Belarus,5.5398998260498,0.0,99.1750106647627,82.7892,0.0,-33954.0,6837.77339645635,0.826,0.096,19.0,15.6177925850738,17.52
2019,Belgium,6.86350011825562,0.0,100.0,90.2754,0.22,58469.0,46716.6227467964,0.945,0.047,96.0,11.2143791835506,18.11
2019,Benin,5.21600008010864,1.0,67.9832516982572,20.5,0.11,3366.0,1130.82135339795,0.507,0.636,79.0,46.5625275293874,7.23
2019,Bolivia,5.74749994277954,0.0,91.2290518215196,47.4748,0.0,-8981.0,4203.15492855788,0.728,0.429,67.0,24.4849924422413,5.35
2019,Bosnia and Herzegovina,5.67409992218018,0.0,96.1384735195781,69.9463,0.04,-27841.0,6122.37541352353,0.788,0.153,53.0,26.7157922521039,10.91
2019,Botswana,3.47889995574951,0.0,91.4749479975469,61.3865,0.0,-11770.0,7172.08956480028,0.718,0.466,72.0,19.2035484352255,8.99
2019,Brazil,6.37559986114502,1.0,98.773134154073,73.9124,0.09,-129216.0,9029.83304401079,0.776,0.398,75.0,12.3488400923542,6.71
2019,Bulgaria,5.10150003433228,0.0,99.2731656499931,67.947,0.32,-2156.0,10353.7204584127,0.835,0.205,80.0,17.5380256575647,9.02
2019,Burkina Faso,4.76870012283325,1.0,50.6996167671279,9.27181,0.0,-25240.0,764.853077774946,0.453,0.571,60.0,50.7057233570721,8.45
2019,Burundi,3.77530002593994,1.0,63.7579908768374,6.1,0.0,14253.0,234.31061590725,0.435,0.501,14.0,28.7747369895123,6.88
2019,Cambodia,4.8484001159668,0.0,77.5132246974306,52.3059,0.24,-57268.0,2225.87705485686,0.593,0.496,26.0,22.9738017157091,4.46
2019,Cameroon,5.08489990234375,1.0,68.7910816912942,36.5392,0.08,-12255.0,1555.22660476477,0.582,0.567,19.0,40.7355761870464,8.22
2019,Canada,7.23210000991821,0.0,98.5631782582907,91.9129,2.02,387685.0,46352.8693445211,0.937,0.072,99.0,6.22680169266749,12.69
2019,Central African Republic,3.47589993476868,1.0,38.2122663974409,7.50916,0.0,-36849.0,449.228467602439,0.279,,9.0,34.9143760112605,9.45
2019,Chad,4.42269992828369,1.0,50.4980631195055,7.6,0.0,-29451.0,893.336441643325,0.406,0.7,17.0,51.8673577081314,5.26
2019,Chile,6.22849988937378,0.0,98.5642151245882,85.0176,0.85,181339.0,14495.716721687,0.867,0.195,94.0,22.7323927701622,9.77
2019,China,5.12389993667603,0.0,93.5326999183951,64.0809,0.15,-656091.0,10342.9009524335,0.781,0.159,11.0,37.5475753654351,8.75
2019,Colombia,6.16340017318726,1.0,96.0785830726848,65.0069,0.28,396826.0,6472.54544924705,0.777,0.411,66.0,14.5158658042874,5.11
2019,Comoros,4.28859996795654,0.0,85.582654605357,16.3838,15.67,-2916.0,1510.23218151592,0.589,0.575,50.0,10.4127200490569,6.18
2019,Congo,5.1943998336792,1.0,73.0980812765278,,0.05,-6268.0,2488.42466724916,0.634,0.593,21.0,28.7484172141318,7.05
2019,Costa Rica,7.12139987945557,0.0,99.7975280834127,81.2026,2.52,1653.0,12884.6859951989,0.821,0.234,91.0,13.3766440949763,7.06
2019,Croatia,5.50470018386841,0.0,99.9017118309549,79.0798,10.32,-13239.0,15563.5987295029,0.872,0.118,85.0,15.914853988952,14.91
2019,Cyprus,6.15899991989136,0.0,99.7537103444436,86.0636,7.01,9983.0,29227.173828125,0.907,0.235,94.0,15.0066614653737,4.5
2019,Czechia,6.9109001159668,0.0,98.731767831264,80.8669,0.0,5553.0,24062.7190013343,0.903,0.124,91.0,14.2336874017967,12.23
2019,Côte d’Ivoire,5.23330020904541,0.0,,36.289,0.16,2043.0,2141.76836170115,0.552,0.605,51.0,44.3324266688486,7.75
2019,DR Congo,4.31099987030029,1.0,35.6878940308452,16.4812,0.0,-144920.0,504.00419142286,0.501,0.618,15.0,26.3379328931586,8.33
2019,Denmark,7.64559984207153,0.0,99.9999975731289,98.0464,16.97,9488.0,59404.2663247723,0.953,0.016,97.0,9.61197285377196,11.42
2019,Dominican Republic,5.68919992446899,0.0,96.7258902380545,79.7155,2.64,-35797.0,8183.01623600375,0.771,0.437,67.0,19.4968181870994,5.83
2019,Ecuador,5.92519998550415,1.0,91.2046901615957,59.2,0.79,54921.0,6205.05765246766,0.765,0.388,63.0,17.769931645036,8.52
2019,Egypt,4.15140008926392,1.0,97.6403544846485,57.2829,0.24,7050.0,2962.98892023003,0.736,0.424,22.0,67.7529020891301,0.91
2019,El Salvador,6.34829998016357,0.0,89.3527800998874,50.4912,1.46,-55144.0,4320.11671534627,0.67,0.358,67.0,18.2675885826061,7.8
2019,Estonia,6.02180004119873,0.0,99.9714771406741,90.2289,8.39,5386.0,24021.2501413306,0.901,0.089,94.0,6.84482514683862,15.61
2019,Ethiopia,4.18620014190674,1.0,48.1464763368745,16.0,0.0,-10807.0,793.473247210264,0.482,0.509,19.0,28.6876946331346,5.67
2019,Finland,7.80870008468628,0.0,99.9999972852429,89.6074,0.37,15671.0,48358.1807773701,0.947,0.031,100.0,5.37867032806067,14.38
2019,France,6.66379976272583,0.0,100.0,83.3397,0.63,71972.0,40408.2848574751,0.914,0.061,90.0,9.82524600527018,15.05
2019,Gabon,4.82929992675781,0.0,87.472846570073,59.5176,0.33,2233.0,7441.1786472281,0.73,0.527,23.0,27.5241895785238,8.86
2019,Gambia,4.75059986114502,0.0,84.4361946965619,31.1183,0.71,-4186.0,738.186751987483,0.508,0.586,45.0,54.8732916241171,5.02
2019,Georgia,4.67259979248047,0.0,96.6127357061039,68.8467,0.44,-5412.0,4741.2832715876,0.83,0.296,63.0,17.6183021493385,7.33
2019,Germany,7.0757999420166,0.0,99.9999994577197,88.1345,0.67,319082.0,47656.199739747,0.957,0.076,94.0,10.6378495266542,12.49
2019,Ghana,5.14799976348877,0.0,84.7696150287459,22.0732,0.23,-21857.0,2186.65822682613,0.609,0.525,83.0,49.6566317016668,5.29
2019,Greece,5.5149998664856,0.0,99.999997048057,75.6712,10.37,36762.0,19335.3602002969,0.896,0.122,87.0,14.9419055519621,5.08
2019,Guatemala,6.39890003204346,0.0,92.0910526006257,44.401,0.37,-57746.0,4511.99839552697,0.653,0.5,53.0,20.2102810509295,5.88
2019,Guinea,4.94929981231689,0.0,68.1651301407792,22.6255,0.13,-3240.0,1031.34146480732,0.486,0.631,43.0,42.8781068854259,5.02
2019,Haiti,3.72079992294312,0.0,69.7360086923955,39.262,6.38,-34612.0,1352.17204191532,0.56,0.625,41.0,20.938501996786,8.6
2019,Honduras,5.95319986343384,1.0,93.9610018338129,39.3884,0.73,-6546.0,2502.32744328073,0.632,0.445,46.0,18.1436603524166,3.05
2019,Hong Kong SAR of China,5.51039981842041,,100.0,91.7434,67.12,-7170.0,48359.0011950597,0.952,,59.0,,
2019,Hungary,6.00040006637573,0.0,99.4779522735121,80.3717,0.0,34339.0,17012.8598553199,0.861,0.237,70.0,14.6412354449754,16.65
2019,Iceland,7.50449991226196,0.0,99.9999970387712,99.5049,4.83,5030.0,69296.3144361601,0.969,0.045,94.0,5.48155807169081,11.98
2019,India,3.57329988479614,1.0,92.4317828217009,29.5235,0.21,-978969.0,2041.42863698585,0.651,0.464,75.0,59.8919808842351,13.98
2019,Indonesia,5.28560018539429,1.0,88.7538936468124,47.6906,2.85,-30421.0,4106.94856160358,0.714,0.436,62.0,19.4270918962783,1.6
2019,Iran,4.67239999771118,1.0,97.2741844991019,72.4509,0.15,-32794.0,3997.4935449585,0.787,0.463,18.0,34.0157895718045,4.27
2019,Iraq,4.78480005264282,1.0,97.7787837240263,44.3263,0.01,-43919.0,5671.8568632942,0.693,0.571,32.0,37.7315693030309,3.25
2019,Ireland,7.09369993209839,0.0,97.0120539231566,87.0001,2.06,29663.0,81827.6688873996,0.947,0.076,97.0,7.8923946735653,8.07
2019,Israel,7.12860012054443,1.0,100.0,86.7879,1.31,16134.0,44250.6313628073,0.913,0.094,78.0,19.5556432093837,5.03
2019,Italy,6.38740015029907,0.0,99.9170340740928,67.8507,2.52,46634.0,33812.788724868,0.906,0.052,89.0,14.8936858575121,6.77
2019,Jamaica,5.88980007171631,0.0,89.2277179456112,70.841,9.3,-10335.0,6030.68896415921,0.716,0.385,78.0,17.0706325020849,1.69
2019,Japan,5.87080001831055,0.0,99.0434723765032,92.7304,7.87,318190.0,40415.9567649547,0.922,0.082,96.0,12.9378727869587,16.47
2019,Jordan,4.63339996337891,0.0,99.1420002561378,70.0847,0.03,-23156.0,4170.1144003465,0.75,0.439,37.0,31.2597313487439,0.77
2019,Kazakhstan,6.05789995193481,0.0,96.6144824644743,81.8776,0.0,2594.0,9457.12614657136,0.834,0.192,22.0,20.8569853852639,18.8
2019,Kenya,4.58300018310547,1.0,61.4907638599362,22.6688,0.09,-61949.0,1960.40808854893,0.611,0.535,48.0,19.5705272264405,6.45
2019,Kosovo,6.32520008087158,0.0,,,0.0,-28829.0,4415.99923011071,,,54.0,,
2019,Kuwait,6.10209989547729,0.0,100.0,99.5427,2.8,181.0,31707.8737443551,0.843,0.202,36.0,52.7825054963873,1.9
2019,Kyrgyzstan,5.54150009155273,0.0,92.0438993396,64.1,0.0,47303.0,1421.99927504102,0.708,0.362,38.0,26.7613844313409,8.6
2019,Lao PDR,4.88859987258911,0.0,83.8782119453961,47.0323,0.0,-10305.0,2589.32081035237,0.615,0.478,14.0,22.4289603771825,4.55
2019,Latvia,5.94999980926514,0.0,98.5947259523274,86.1355,0.82,-3416.0,17294.9751600969,0.88,0.164,87.0,12.4865833165492,17.16
2019,Lebanon,4.77150011062622,0.0,92.6,81.4812,2.16,-266992.0,8905.88005497437,0.771,0.384,45.0,20.5970090578064,0.7
2019,Lesotho,3.6528000831604,0.0,75.1376932253322,42.3017,0.0,-6896.0,1082.05706777516,0.541,0.56,63.0,21.1810593859544,28.77
2019,Liberia,4.55789995193481,0.0,75.5183258975949,18.3141,0.52,-19678.0,658.164180770507,0.497,0.65,62.0,37.1591253581791,5.87
2019,Libya,5.48880004882813,1.0,94.9898376650524,,0.1,-1352.0,9963.19489084483,0.737,0.264,9.0,36.4844732200514,5.95
2019,Lithuania,6.21549987792969,0.0,98.5372101703489,81.5819,0.14,10665.0,19608.7943945553,0.894,0.121,91.0,10.2465023749528,26.33
2019,Luxembourg,7.23750019073486,0.0,100.0,97.1206,0.0,10503.0,112696.649059674,0.916,0.062,98.0,8.4591046194554,11.16
2019,Madagascar,4.16559982299805,0.0,51.4242559942128,9.37944,0.82,-2976.0,499.818837622534,0.495,,56.0,12.7945386496097,5.96
